Accuracy_stars,CheckIn,CheckIn_stars,CheckOut,Cleanliness_stars,Communication_stars,Latitude,Location_stars,Longitude,Price,Super_host,Value_stars,Bathrooms_num_int,shared_bathroom,Bedrooms_int,Beds_int,shared_room,air,bunk,couch,crib,double,floor,king,queen,single,sofa,Unnamed: 27,Air conditioning,BBQ grill,Baby bath,Baby monitor,Babysitter recommendations,Bathtub,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Cable TV,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,EV charger,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,Fireplace guards,First aid kit,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Iron,Keypad,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Oven,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Room-darkening shades,Shampoo,Single level home,Ski-in/Ski-out,Smart lock,Smoke detector,Stair gates,Stove,TV,Table corner guards,Washer,Waterfront,Wifi,Window guards,Reviewers_no,Title,normalized_price,geom,month,address
5,2019-05-02,5,2019-05-07,5,5,40.72799,5,-73.85543,92,0,4.5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,163,"Sleeping in NYC, like home.",0.37704918,"40.72799000000001,-73.85543",5,"98-12, 66th Avenue, Rego Park, Queens County, NYC, New York, 11374, USA"
5,2019-05-02,5,2019-05-07,5,4.5,40.76832,5,-73.92346,61,0,5,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,131,"PRIVATE, CLEAN, ROOM CLOSE TO MANH",0.25,"40.76832,-73.92345999999998",5,"27-11, 30th Avenue, Astoria, Queens County, NYC, New York, 11102, USA"
5,2019-05-02,5,2019-05-07,5,5,40.68529,4.5,-73.92936,66,1,4.5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,Brooklyn Flavor,0.270491803,"40.68529,-73.92936",5,"225, Malcolm X Boulevard, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, BK, Kings County, NYC, New York, 11221, USA"
5,2019-05-02,5,2019-05-07,5,5,40.75042,4.5,-74.0317,171,1,4.5,1,0,1.5,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,21,Studio with Marble Bathroom,0.700819672,"40.75042,-74.0317",5,"1029, Clinton Street, Hoboken, Hudson County, New Jersey, 07030, USA"
5,2019-05-02,5,2019-05-07,4.5,5,40.82193,5,-73.94499,150,0,5,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,142,Private Suite 15min to Times Square,0.614754098,"40.82193,-73.94499",5,"153, Edgecombe Avenue, Harlem, Manhattan, Manhattan Community Board 10, New York County, NYC, New York, 10030, USA"
5,2019-05-02,5,2019-05-07,4.5,5,40.73454,5,-74.06244,56,0,5,1,1,1.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,Apartment in Jersey City,0.229508197,"40.73454,-74.06244000000002",5,"2974, Cottage Street, Indian Square, Jersey City, Hudson County, New Jersey, 07306, USA"
5,2019-05-02,5,2019-05-07,5,5,40.73487,5,-73.95789,112,1,5,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,48,Private Room in the Heart of Greenpoint,0.459016393,"40.73487,-73.95789",5,"80, Eagle Street, Greenpoint, Kings County, NYC, New York, 11222, USA"
5,2019-05-02,5,2019-05-07,5,5,40.8018,5,-73.96264,132,1,5,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,11,Cozy room close to Central Park and Columbia,0.540983607,"40.8018,-73.96264000000002",5,"115, West 109th Street, Manhattan Valley, Manhattan, Manhattan Community Board 7, New York County, NYC, New York, 10025, USA"
5,2019-05-02,5,2019-05-07,5,5,40.74456,5,-73.97122,166,1,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,32,Large Room NYC Midtown w River View Lux Bldg by UN,0.680327869,"40.74456,-73.97122",5,"East 36th Street Substation, FDR Drive, Murray Hill, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10017, USA"
5,2019-05-02,5,2019-05-07,4.5,4.5,40.73739,4.5,-73.86991,26,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,"NYC room-cozy, basic, clean, cheap & close to all",0.106557377,"40.73739000000001,-73.86991",5,"92-12, 55th Avenue, Elmhurst, Queens County, NYC, New York, 11373, USA"
0,2019-05-02,0,2019-05-07,0,0,40.84201,0,-73.94088,58,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,Private room near Columbia Uni med school,0.237704918,"40.84201,-73.94088",5,"The Armory, 210, Fort Washington Avenue, Washington Heights, Manhattan, Manhattan Community Board 12, New York County, NYC, New York, 10032, USA"
5,2019-05-02,5,2019-05-07,5,5,40.69821,4.5,-73.89812,93,0,4.5,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,78,"Spacious, Clean, Sunny 2 BR In Ridgewood/Bushwick",0.381147541,"40.69821,-73.89811999999998",5,"1829, Decatur Street, Ridgewood, Queens County, NYC, New York, 11385, USA"
5,2019-05-02,5,2019-05-07,5,5,40.76361,5,-73.98992,99,1,4.5,-1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,62,Cozy Shared Apartment in Midtown Manhattan,0.405737705,"40.76361,-73.98992",5,"High School of Graphic Communication Arts, 439, West 49th Street, Hell's Kitchen, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
5,2019-05-02,5,2019-05-07,5,5,40.76245,5,-73.87938,66,0,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,209,"Room in Queens, NY, near LGA.",0.270491803,"40.76245,-73.87938",5,"25-48, 90th Street, North Beach, Queens County, NYC, New York, 11369, USA"
4.5,2019-05-02,4.5,2019-05-07,4.5,5,40.65387,4.5,-73.95973,59,0,4.5,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,71,Artist’s Pad Prospect Park,0.241803279,"40.65387,-73.95973000000002",5,"776, Flatbush Avenue, Flatbush, BK, Kings County, NYC, New York, 11226, USA"
5,2019-05-02,5,2019-05-07,4.5,5,40.77024,5,-73.98746,92,0,5,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,206,Females only for midtown apt share,0.37704918,"40.77024,-73.98746",5,"North Hall, 445, West 59th Street, 1 West End Ave trade area, Hell's Kitchen, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10107, USA"
5,2019-05-02,5,2019-05-07,4.5,4.5,40.63108,5,-74.12512,40,0,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,15,A happy home,0.163934426,"40.63108,-74.12512",5,"17, Cornell Avenue, Port Richmond, Richmond County, NYC, New York, 10310, USA"
0,2019-05-02,0,2019-05-07,0,0,40.7474,0,-74.18824,47,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,-1,Eunique space 3E,0.192622951,"40.7474,-74.18824000000002",5,"51, 1st Street, University Heights, Newark, Essex County, New Jersey, 07107, USA"
5,2019-05-02,5,2019-05-07,4.5,5,40.785,5,-73.977,369,1,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,46,Charming Upper West Side Brownstone Apartment,1.512295082,"40.785,-73.977",5,"Cocina Economica Mexico, 452, Amsterdam Avenue, Upper West Side, Manhattan, Manhattan Community Board 7, New York County, NYC, New York, 10024, USA"
4.5,2019-05-02,4.5,2019-05-07,4.5,5,40.74424,5,-73.91197,46,0,4.5,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,116,Comfortable and reasonable price bedroom,0.18852459,"40.74424000000001,-73.91197",5,"52nd Street-Lincoln Avenue, Roosevelt Avenue, Sunnyside Gardens, Queens County, NYC, New York, 11377, USA"
5,2019-05-02,5,2019-05-07,4.5,5,40.71454,5,-73.9507,108,0,4.5,1.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,168,Prime Williamsburg. Brand new,0.442622951,"40.71454,-73.9507",5,"22, Conselyea Street, Williamsburg, Kings County, NYC, New York, 11211, USA"
5,2019-05-02,5,2019-05-07,5,5,40.65651,5,-74.0029,79,1,5,1.5,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,26,"Comfortable Room in Lovely Home, quick ride to NYC",0.323770492,"40.65651,-74.0029",5,"149, 33rd Street, South Slope, Kings County, NYC, New York, 11232, USA"
5,2019-05-02,5,2019-05-07,5,5,40.76087,4.5,-73.88375,65,1,5,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,17,1 Bedroom Suite Near LGA / JFK airports & NYC!,0.266393443,"40.76087,-73.88375",5,"30-20, 85th Street, Roosevelt Terrace, Queens County, NYC, New York, 11370, USA"
5,2019-05-02,5,2019-05-07,5,5,40.6439,5,-73.96866,78,1,5,3,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,55,Room 2- Go Back in Time in Historic Victorian Home,0.319672131,"40.6439,-73.96866",5,"1104, Beverley Road, Kensington, BK, Kings County, NYC, New York, 11218, USA"
5,2019-05-02,5,2019-05-07,5,5,40.76588,5,-74.03112,75,0,5,1.5,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,10 min from NYC 42 ST TS SQ MANHATTAN NYC MIDTOWN,0.307377049,"40.76588,-74.03112",5,"22nd Street, Union City, Hudson County, New Jersey, 07087, USA"
5,2019-05-02,4.5,2019-05-07,4.5,5,40.76583,5,-73.98669,113,0,4.5,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,134,(=CUTE ROOM IN HELL'S KITCHEN=),0.463114754,"40.76583,-73.98669",5,"357, West 54th Street, Hell's Kitchen, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10019, USA"
5,2019-05-02,5,2019-05-07,5,5,40.684,4.5,-73.929,53,1,5,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,48,Sunny and Serene,0.217213115,"40.684,-73.929",5,"253, Malcolm X Boulevard, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, BK, Kings County, NYC, New York, 11233, USA"
0,2019-05-02,0,2019-05-07,0,0,40.75189,0,-74.02507,134,0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,Designer Hideout,0.549180328,"40.75189,-74.02507",5,"Kings Food Markets, Hudson Street, Hoboken, Hudson County, New Jersey, 07030, USA"
5,2019-05-02,5,2019-05-07,5,5,40.79525,5,-73.94912,126,0,5,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,16,"Central Park Bedroom - Spacious, Sunny, Subway",0.516393443,"40.79525,-73.94912",5,"19, East 108th Street, East Harlem, Manhattan, Manhattan Community Board 11, New York County, NYC, New York, 10029, USA"
5,2019-05-02,5,2019-05-07,5,5,40.734,5,-73.958,132,1,4.5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,18,Sunny Room in Design Loft - Heart of Greenpoint,0.540983607,"40.734,-73.958",5,"94, Freeman Street, Greenpoint, Kings County, NYC, New York, 11222, USA"
0,2019-05-02,0,2019-05-07,0,0,40.64257,0,-73.96413,46,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-1,Chickens and Subways: a homestead in New York City,0.18852459,"40.64257,-73.96413000000003",5,"326, East 16th Street, Ditmas Park, BK, Kings County, NYC, New York, 11226, USA"
0,2019-05-02,0,2019-05-07,0,0,40.74073,0,-74.19811,29,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,BEST PRICED PRIVATE OASIS ROOM 20 MIN TO NYC,0.118852459,"40.74073,-74.19811",5,"288, South 8th Street, University Heights, Newark, Essex County, New Jersey, 07103, USA"
4.5,2019-05-02,5,2019-05-07,5,5,40.71972,5,-73.99299,328,0,4.5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,211,Unique sunny loft in Manhattan!,1.344262295,"40.71972,-73.99299",5,"143, Chrystie Street, Lower East Side, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10002, USA"
5,2019-05-30,5,2019-06-04,5,5,40.67807,4.5,-74.01397,66,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,161,"Sunny, private bedroom, bathroom in Red Hook Bklyn",0.270491803,"40.67807,-74.01397",5,"Public School 30, Conover Street, Red Hook, Kings County, NYC, New York, 11231, USA"
4.5,2019-05-30,5,2019-06-04,4.5,4.5,40.75118,5,-73.99902,134,0,4.5,0.5,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,"△PENN STATION ,Private room with Full kitchen△",0.549180328,"40.75118,-73.99902",5,"Morgan General Mail Facility, West 29th Street, Chelsea, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10001, USA"
5,2019-05-30,5,2019-06-04,5,5,40.7444,5,-73.9994,222,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,227,New Studio in Heart of Chelsea,0.909836066,"40.7444,-73.9994",5,"Gristedes, 225, 8th Avenue, Garment District, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10011, USA"
4.5,2019-05-30,4.5,2019-06-04,4,4.5,40.67556,4,-73.90476,66,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,220,NYC.ANGUS1 20.min to manhattan.,0.270491803,"40.67556,-73.90476",5,"2416, Atlantic Avenue, Broadway Junction, BK, Kings County, NYC, New York, 11233, USA"
5,2019-05-30,5,2019-06-04,4.5,5,40.71404,4.5,-73.99951,132,0,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,45,Spacious Room in Boho-Chic Downtown Apartment,0.540983607,"40.71404,-73.99951",5,"Five Points, Bayard Street, Five Points, Chinatown, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10013, USA"
5,2019-05-30,5,2019-06-04,5,5,40.80111,5,-73.96539,132,0,5,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,179,Small Room on the Upper West Side,0.540983607,"40.80111,-73.96539",5,"200, West 107th Street, Manhattan Valley, Manhattan, Manhattan Community Board 7, New York County, NYC, New York, 10025, USA"
5,2019-05-30,5,2019-06-04,5,5,40.76448,5,-73.97786,104,1,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,48,SCANDANAVIAN DAYBED IN LUXURY APT IN PRIME AREA,0.426229508,"40.76448,-73.97785999999998",5,"West 57th Street, 102, West 57th Street, Diamond District, Midtown, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
